frame,time_s,membrane_J,bending_J,kinetic_J,gravity_relative_J,cloth_mechanical_J,self_normal_J,body_normal_J,mechanical_plus_contact_J,overflow_rows,asymmetric_ee_pairs
180,3.0,1.5724740442001166,4.5086947522362895,2.1861199167550744e-05,-0.005112427298233524,6.07607823033734,0.0007671328125841748,0.0005402345575264604,6.07738559770745,0,0
185,3.0833333333333335,1.537173809236867,4.380351991104712,1.4645172539480229e-05,-0.005167993914470911,5.912372451599648,0.0007719760762402075,0.0005559868511553945,5.913700414527044,0,0
190,3.1666666666666665,1.4932146384634182,4.331605708855751,1.0063328897765957e-05,-0.005217412091386389,5.81961299855668,0.0013244659589711667,0.0005847548149725264,5.821522219330624,0,0
195,3.25,1.454301531533575,4.368983093345551,1.5957047433451047e-06,-0.005245542299163616,5.818040678284706,0.0008110239427779773,0.000640901252455541,5.819492603479939,0,0
200,3.3333333333333335,1.4099513145470823,4.403245922371955,3.5089503825496243e-08,-0.005251108124344053,5.807946163884197,0.000789438913221553,0.0006469705864443367,5.809382573383863,0,0
205,3.4166666666666665,1.3796853152029724,4.419992325507717,1.8495059096149698e-08,-0.005253174773166794,5.794424484432582,0.0008036828430584152,0.0006492795526475618,5.795877446828288,0,0
210,3.5,1.3531939661116206,4.418397682691004,1.2890383191196172e-08,-0.005253078670063513,5.766338583022944,0.0008282946454314151,0.0006499539007529926,5.767816831569128,0,0
215,3.5833333333333335,1.333949725961745,4.416933094044981,8.975297023233908e-09,-0.005253450620719177,5.745629378361304,0.0008413621309969737,0.0006545977445110464,5.7471253382368115,0,0
220,3.6666666666666665,1.3158311320198994,4.415592977425541,8.132275568685154e-09,-0.005253744587934914,5.726170372989781,0.0008621882410733303,0.0006580382882067494,5.727690599519061,0,0
225,3.75,1.3033196633992943,4.417059189959479,7.561481259475238e-09,-0.005254417530872191,5.715124443389382,0.000872165515983681,0.0006705532914551749,5.716667162196821,0,0
230,3.8333333333333335,1.2883735940562762,4.415062961350555,6.934029705983793e-09,-0.0052546183209062625,5.698181944019955,0.0008830521660299435,0.0006659956752334549,5.699730991861218,0,0
235,3.9166666666666665,1.2791277317601515,4.414319812582837,1.0381065675382863e-08,-0.0052552480789511136,5.688192306645103,0.0009181787198761823,0.0006827873600715783,5.68979327272505,0,0
240,4.0,1.2657365327880565,4.413308320548108,6.0590403333042315e-09,-0.005255425082664092,5.673789434312541,0.0009248613490223283,0.0006813082307599234,5.675395603892324,0,0
245,4.083333333333333,4.451084058810019,4.457518970584464,4.085396359017591e-06,-0.005255830464125477,8.903351284326716,9.065168364023798,108.49671321697406,126.46523286532457,0,0
250,4.166666666666667,27.23212118665221,4.602059960635691,4.585024376747849e-06,-0.005259993606639757,31.82892573870564,13.722927934385421,749.0020287505344,794.5538824236254,0,0
255,4.25,55.049015000399955,5.516082896074306,9.617024666588214e-06,-0.005258952814600579,60.55984856068433,15.636315913464966,1176.6402733621371,1252.8364378362864,0,0
260,4.333333333333333,43.30718380625335,5.662472814463411,2.7425439426154246e-05,-0.005192637794271093,48.964491408361916,1.9267208161143154,119.05117758543975,169.942389809916,0,0
265,4.416666666666667,38.64819629270424,6.013441315013097,2.726559169915384e-05,-0.005096046997517867,44.65656882631152,1.6529982726610577,111.97615282581847,158.28571992479107,0,0
270,4.5,37.92230592754407,6.156278273228169,5.351889125287939e-05,-0.004935622912529983,44.073702096750964,1.5157660292685455,192.14355332655637,237.73302145257588,0,0
275,4.583333333333333,37.775774888222095,6.420550643130779,3.675270535740149e-05,-0.004732398989121547,44.19162988506911,1.4176689747003544,99.69556030270529,145.30485916247477,0,0
280,4.666666666666667,39.204688093808926,6.890681297490911,3.579034091790961e-05,-0.004735059188613347,46.09067012245214,1.3352174745529746,93.6896009261884,141.1154885231935,0,0
285,4.75,39.66351400638977,7.517986003224999,4.849033060105637e-05,-0.0047148155038271855,47.17683368444154,1.2692483930073024,88.55310789330453,136.99918997075338,0,0
290,4.833333333333333,39.35225944015593,8.241949955027142,4.478304363958594e-05,-0.004695848647164644,47.58955832957955,1.2119589145018437,175.72856774163273,224.53008498571413,0,0
295,4.916666666666667,39.31300940173436,8.836993238379712,6.260429637618772e-05,-0.004624020145488711,48.145441224264964,1.1200698356888388,79.47802908114646,128.74354014110025,0,0
300,5.0,40.141061754990815,9.29926918990289,7.423179728773852e-05,-0.004581152447906259,49.43582402424309,3.6575160661714943,200.6917542095929,253.78509430000747,0,0
305,5.083333333333333,37.97856161493997,10.042915181650999,1.2780133745582375e-05,-0.004692451206224954,48.01679712551849,1.117603327150323,71.11928739583757,120.25368784850639,0,0
310,5.166666666666667,37.80063494080254,10.96252547042193,3.6424849287237437e-06,-0.004812548969982358,48.758351504739416,1.1464432402219749,67.93541116360558,117.84020590856697,0,0
315,5.25,38.073001988366556,11.860300493801404,8.773091238396655e-06,-0.004917703128791487,49.92839355213041,1.138415520924014,64.91601591113475,115.98282498418916,0,1
320,5.333333333333333,9.12874137952993,12.28172503070454,1.0898504847912542e-05,-0.004977227389400027,21.405500081349917,0.22124723635614618,121.98498127880923,143.6117285965153,0,0
325,5.416666666666667,5.209634558864479,11.12413764398444,5.414912331034105e-06,-0.004948415826139155,16.32882920193511,0.013126344969005645,107.33295715539677,123.67491270230089,0,0
330,5.5,5.137142960383754,10.1217201694582,8.998170482426883e-06,-0.004919534330525055,15.25395259368191,0.011486618557645442,8.77975729081886,24.045196503058417,0,0
335,5.583333333333333,3.6119535650833416,9.742745303644874,2.653638277510021e-06,-0.00490767898462828,13.349793843381864,0.011822265607249617,0.002044200513454709,13.363660309502569,0,0
340,5.666666666666667,3.707625184838178,9.806711251149395,1.2108761154893565e-06,-0.004938378720471301,13.509399268143216,0.012811716197118728,0.0023042923841973284,13.524515276724532,0,0
345,5.75,3.684082742877031,9.852210218402739,2.0357265773727158e-07,-0.0049439214755390565,13.531349243376889,0.012709331446699675,0.002397133717022643,13.546455708540613,0,0
350,5.833333333333333,3.684037031691268,9.857897700221537,1.4816307220141104e-07,-0.004948838947194778,13.536986041128682,0.01291857822455205,0.002512508962631721,13.552417128315865,0,0
355,5.916666666666667,3.686230801374246,9.854489443657702,1.145655179018881e-07,-0.004952952915661571,13.535767406681805,0.012946622165304827,0.00257083546803165,13.551284864315141,0,0
360,6.0,3.6614900839396243,9.796059945627366,2.4618909541726347e-07,-0.0049552682005922916,13.452595007555495,0.012659352224836645,0.0025393185540723982,13.467793678334404,0,0
365,6.083333333333333,3.654635704148407,9.688157730619032,3.98690056345241e-07,-0.00495899814439503,13.337834835313101,0.012560258810233038,0.0027305127789046604,13.353125606902239,0,0
370,6.166666666666667,3.6543267131891213,9.590804789660783,9.265614047842904e-07,-0.0049650637206038045,13.240167365690706,0.01168697986555722,0.002696484421688557,13.254550829977951,0,0
375,6.25,3.709320891535321,9.568093643480324,7.046573567549688e-07,-0.004978214663061906,13.27243702500994,0.01195458312460754,0.002698954932226276,13.287090563066775,0,0
380,6.333333333333333,3.709907018666072,9.618551409208095,1.800235655482396e-07,-0.004990528986495366,13.323468078911237,0.01259544722825289,0.0028481568251125227,13.338911682964604,0,0
385,6.416666666666667,3.672571354894025,9.62618610599592,9.432783349790498e-08,-0.004995972878477431,13.2937615823393,0.013082211443309403,0.002924698831628148,13.309768492614237,0,0
390,6.5,3.625612081467988,9.598770111169046,5.138638151786993e-08,-0.004997496390930847,13.219384747632484,0.013084352540025067,0.002925284533510035,13.23539438470602,0,0
395,6.583333333333333,3.589121651811469,9.589850673357748,5.1570638566871694e-08,-0.004999973966434812,13.17397240277342,0.01299630967932839,0.002929222747657893,13.189897935200408,0,0
400,6.666666666666667,3.5486051021720932,9.566029992558242,4.61053890532421e-08,-0.005000271128858383,13.109634869706866,0.012623869605138772,0.0029050562294387606,13.125163795541445,0,0
405,6.75,3.521699311528908,9.563935594809385,4.0138709777124264e-08,-0.00500275840640417,13.080632188070599,0.012582503272843926,0.0029419875657264883,13.09615667890917,0,0
410,6.833333333333333,3.4925499103119666,9.559009167647378,3.880014813444744e-08,-0.005004275510002362,13.04655484124949,0.012227962007011917,0.002907283857436965,13.06169008711394,0,0
415,6.916666666666667,3.464640493744338,9.55110755701456,6.332805045006326e-08,-0.005005527755740771,13.010742586331208,0.012138063309416934,0.0028436971279253015,13.02572434676855,0,0
420,7.0,3.424830623522731,9.51524125912878,8.467365240240464e-08,-0.005004860124726299,12.935067107200437,0.011805612671781419,0.0027315377862491023,12.949604257658466,0,0
425,7.083333333333333,3.3852257842438407,9.467564627455719,1.1867550897968978e-07,-0.005003902783613193,12.847786627591455,0.011575062315545928,0.0027226662254581616,12.862084356132458,0,0
430,7.166666666666667,3.3545252026150476,9.435170736975637,1.1222329840730536e-07,-0.0050042282155133705,12.78469182359847,0.011502691096271445,0.0027113774131124965,12.798905892107854,0,0
435,7.25,3.3195340548752554,9.390923808809303,1.496329469150411e-07,-0.00500481517654662,12.705453198140958,0.01123949948012195,0.0026553050985892285,12.71934800271967,0,0
440,7.333333333333333,3.268770367931541,9.331479499202942,1.6918620587606865e-07,-0.00500325124506186,12.595246785075627,0.011153870508759163,0.0026504342149904214,12.609051089799376,0,0
445,7.416666666666667,3.2296780363589552,9.275830214635924,1.6712019826125377e-07,-0.005002930644449802,12.500505487470628,0.011040458445198457,0.0026535105250179705,12.514199456440844,0,0
450,7.5,3.17828914812415,9.219061925866036,2.8782304470549763e-07,-0.005002696925200514,12.392348664888031,0.011041272623667915,0.00260250228524436,12.405992439796943,0,0
455,7.583333333333333,3.1066252759106794,9.086933062336374,4.36545361318167e-07,-0.0050027782538276805,12.188555996538588,0.011069919329304404,0.0025432039634955676,12.202169119831389,0,0
460,7.666666666666667,3.0691170268434473,9.015299781646767,2.9519995690034705e-07,-0.005004139598561649,12.07941296409161,0.011058185550965067,0.0024998359318788507,12.092970985574453,0,0
465,7.75,3.0384681444428243,8.986572879372268,5.4810922903477074e-08,-0.0050048921279673975,12.020036186498048,0.010932097805853714,0.0024881092755186084,12.03345639357942,0,0
470,7.833333333333333,3.020782053397265,8.978289498189842,3.231197249308016e-08,-0.005005962897455488,11.994065621001624,0.011046444312356983,0.002525265278618224,12.0076373305926,0,0
475,7.916666666666667,3.028427411506327,8.999824996215835,2.9054566210768477e-08,-0.0050091406196872,12.023243296157041,0.010777001356954256,0.002606001974152552,12.036626299488148,0,0
480,8.0,3.0255126641732293,9.007435074103519,2.2303292397523784e-08,-0.005010665586417981,12.027937094993623,0.010868925226998567,0.0026386221884546093,12.041444642409077,0,0
485,8.083333333333334,3.0283539704547042,9.013744887176674,1.8689563320336856e-08,-0.00501223981448129,12.03708663650646,0.011056625771616507,0.0026653567033456844,12.050808618981423,0,0
490,8.166666666666666,3.0135107717446576,9.007696174359268,1.719751507289432e-08,-0.005012574701089081,12.01619438860035,0.01067347363220986,0.0026208228369302513,12.02948868506949,0,0
495,8.25,2.9983653931747893,9.012792515223818,1.8925280353938453e-08,-0.005012972480008079,12.00614495484388,0.010882380119433765,0.002655360602272161,12.019682695565585,0,0
500,8.333333333333334,2.9786985576721796,9.011158869721154,1.948782872149974e-08,-0.005012820513321928,11.98484462636784,0.010709573349340756,0.0025718486880123613,11.998126048405194,0,0
505,8.416666666666666,2.9631604774873006,9.010019601946283,2.3933783101239487e-08,-0.005012833884113957,11.968167269483253,0.012651419692706828,0.0027757803020606385,11.983594469478021,0,0
510,8.5,2.957951922263248,9.021256309883547,1.9142376336624215e-08,-0.005013613964234123,11.974194637324938,0.012913513700718887,0.0028041012777130685,11.98991225230337,0,0
515,8.583333333333334,2.952104356979044,9.026470327459693,1.5796877853281327e-08,-0.005014574009245279,11.973560126226369,0.012682513525199177,0.002855216797776951,11.989097856549344,0,0
520,8.666666666666666,2.9420040098773645,9.028230091112334,1.755688131317422e-08,-0.005015123958484857,11.965218994588096,0.012539685901067927,0.0030082491623562137,11.98076692965152,0,0
525,8.75,2.9448439971774025,9.049418864141419,1.801303569503626e-08,-0.005017460471372873,11.989245418860484,0.012824452391349082,0.0029838038203034477,12.005053675072137,0,0
530,8.833333333333334,2.943128894955667,9.062058584095869,1.4835433267575803e-08,-0.005019000766293122,12.000168493120675,0.013057759653765856,0.002917789328138334,12.01614404210258,0,0
535,8.916666666666666,2.9359714214062302,9.059652548136047,1.6248921315763255e-08,-0.005018880728772809,11.990605105062425,0.01305526991495435,0.0030587683475790974,12.006719143324958,0,0
540,9.0,2.9215866364190823,9.047841533054005,9.458433651973108e-09,-0.0050178657674035815,11.964410313164118,0.013029735528285505,0.0031092063512743093,11.980549255043677,0,0
545,9.083333333333334,2.9128343721982004,9.040559832740438,7.338015536156052e-09,-0.005017454917610353,11.948376757359044,0.013272904049104016,0.003004389900276314,11.964654051308425,0,0
550,9.166666666666666,2.9035674535268536,9.04025366295932,8.300656433543728e-09,-0.005017632015977727,11.938803492770852,0.013076222529852924,0.0031043258260103268,11.954984041126714,0,0
555,9.25,2.897755551690078,9.041692306083895,8.720101361070854e-09,-0.005018060331691734,11.934429806162383,0.013346940657676405,0.0030519226162090754,11.950828669436268,0,0
560,9.333333333333334,2.8830701718331007,9.031352271426881,1.1254556038359682e-08,-0.005017655606688459,11.909404798907849,0.01373420592831614,0.003144742023821415,11.926283746859985,0,0
565,9.416666666666666,2.872402609988977,9.025980322001399,6.969879538636162e-09,-0.005017543800183807,11.893365395160071,0.014056866083183343,0.0030812867815895447,11.910503548024845,0,0
570,9.5,2.8602344838064484,9.019275434035208,8.378584371154677e-09,-0.005017106786901579,11.874492819433339,0.01372213113895029,0.003066215630725357,11.891281166203015,0,0
575,9.583333333333334,2.8489201989428974,9.013628086635379,9.182082672575989e-09,-0.005016695184716882,11.857531599575642,0.013298473881022553,0.0031705871274443215,11.874000660584109,0,0
580,9.666666666666666,2.8396080436870763,9.006941501699249,1.782784392487829e-08,-0.005016360999614,11.841533202214555,0.013325601315769167,0.0031633292329335335,11.858022132763256,0,0
585,9.75,2.8308637610610905,9.004769629734273,2.050481649733696e-08,-0.00501618650648375,11.830617224793697,0.013939199165446586,0.003442441905665034,11.84799886586481,0,1
590,9.833333333333334,2.826715015453897,8.999844810168801,6.929208007384941e-09,-0.005016178136948046,11.821543654414958,0.015448427404582533,0.003607692279087914,11.840599774098628,0,0
595,9.916666666666666,2.8176678718546624,9.005094180855192,1.0332836506978668e-08,-0.0050167775091368855,11.817745285533555,0.011228039597204788,0.0023753662477740134,11.831348691378533,0,0
600,10.0,2.8118394536301703,9.008965611696631,7.445205991391392e-09,-0.005017467251138399,11.81578760552087,0.009972868756499236,0.0023856987332859358,11.828146173010655,0,0
605,10.083333333333334,2.793666129001973,8.999756986938145,2.561702734915436e-08,-0.005016896605502516,11.788406244951643,0.009730506491948886,0.002318395119061402,11.800455146562653,0,0
610,10.166666666666666,2.7678022153631807,8.976668625442134,1.0548508890780317e-08,-0.0050149257527547925,11.739455925601069,0.009632078193329216,0.002318072803229764,11.751406076597627,0,0
615,10.25,2.7617084624421615,8.978744834466491,1.2973148022381883e-08,-0.005015351843953145,11.735437958037847,0.013759747198096531,0.002726735690321839,11.751924440926265,0,0
620,10.333333333333334,2.75353507591103,8.98339439957536,6.51286339893811e-09,-0.005015672070015562,11.731913809929239,0.016370387574834704,0.004638652278729945,11.752922849782804,0,0
625,10.416666666666666,2.7422976942857895,8.98499750162853,5.167953709574987e-09,-0.005015949300490707,11.722279251781783,0.009589036886743986,0.002302766195882022,11.73417105486441,0,0
630,10.5,2.73304257302792,8.98587845977016,1.1623709562326562e-08,-0.0050162946412831005,11.713904749780506,0.009633782992198988,0.002387573887583502,11.725926106660287,0,0
635,10.583333333333334,2.7233981543686077,8.983028981281151,6.158084526789703e-09,-0.0050161892197198715,11.701410952588123,0.009587687263138384,0.0023914938410524813,11.713390133692315,0,0
640,10.666666666666666,2.713747116259926,8.979088568053935,7.100846921455491e-09,-0.005015724913130501,11.687819966501579,0.00935650178526375,0.0023459054349240158,11.699522373721766,0,0
645,10.75,2.704405320388746,8.97071270865862,1.494425646308089e-08,-0.0050150796387644775,11.670102964352859,0.01514118642747293,0.0039751373361927465,11.689219288116524,0,0
650,10.833333333333334,2.7030519248658673,8.970774907230158,4.001699931051105e-09,-0.005015471390060075,11.668811364707665,0.009304273197577774,0.00232366531675071,11.680439303221995,0,0
655,10.916666666666666,2.701740002262153,8.971437572868737,9.72460780464411e-09,-0.005015665810482836,11.668161919045016,0.015353530228401725,0.002640642876032921,11.68615609214945,0,0
660,11.0,2.6940627498453233,8.969975731477703,4.822182992127332e-09,-0.005015800855154781,11.659022685290054,0.009190736498284746,0.002291391336250635,11.67050481312459,0,0
665,11.083333333333334,2.6890991062763074,8.96358535175231,7.857427103293058e-09,-0.0050160694947698065,11.647668396391273,0.016027225634367002,0.0030841250434229285,11.666779747069063,0,0
670,11.166666666666666,2.673998357283926,8.946050386262122,4.582308883266579e-09,-0.005015286138555244,11.615033461989801,0.008918867242383601,0.0022460228665821145,11.626198352098768,0,0
675,11.25,2.660780189777709,8.93047708974002,5.3600083858584804e-09,-0.00501443615362733,11.58624284872411,0.00882805539211744,0.002206413304978496,11.597277317421206,0,0
680,11.333333333333334,2.6531185115261904,8.920048561420646,4.3317399596519216e-09,-0.005014296584341604,11.568152780694236,0.008856274202541141,0.0022043631436949726,11.579213418040473,0,0
685,11.416666666666666,2.6479376328380804,8.92707775531585,8.964007819974613e-09,-0.005015006730446123,11.570000390387492,0.00892261578966303,0.0022320410548751822,11.581155047232029,0,0
690,11.5,2.643284563553057,8.928299345715427,7.660168600025245e-09,-0.005015474857241561,11.56656844207141,0.008728878737925574,0.0022166024997260004,11.577513923309061,0,0
695,11.583333333333334,2.6370934693188817,8.92797177474866,7.034954393553508e-09,-0.005015834902813779,11.560049416199682,0.015901719698387145,0.002385368993037681,11.578336504891107,0,0
700,11.666666666666666,2.634603827970933,8.928976646735643,5.4551762656872725e-09,-0.005016389660456741,11.558564090501296,0.008758692350883272,0.0022349886894646835,11.569557771541643,0,0
705,11.75,2.635901260835582,8.938657021933995,6.408722501947932e-09,-0.005017292070991081,11.569540997107309,0.009005049192562748,0.0022752362889386047,11.58082128258881,0,0
710,11.833333333333334,2.6382418935341283,8.954268310828217,9.36976133740242e-09,-0.005018313795545751,11.58749189993656,0.00890863807386174,0.002262059786548226,11.598662597796972,0,0
715,11.916666666666666,2.6416499928242776,8.972050845433273,4.619999096307512e-09,-0.005019385602750906,11.608681457274798,0.009034509129220892,0.002306568980436927,11.620022535384456,0,0
720,12.0,2.643939527341969,8.978409392556136,3.901910960589601e-09,-0.005020194958769236,11.617328728841247,0.008972103963106106,0.002246803275334533,11.628547636079688,0,0
725,12.083333333333334,2.6310206269391676,8.97322692735527,1.293728926069555e-08,-0.005019692423857594,11.59922787480787,0.012554413452696095,0.002500181599953211,11.614282469860518,0,0
730,12.166666666666666,2.6292795151421258,8.965292229509945,7.89062298205616e-09,-0.005019497070079648,11.589552255472615,0.008922942810390116,0.002259145114872612,11.600734343397878,0,0
735,12.25,2.6244202316134913,8.95985884423574,6.317494514831752e-09,-0.0050193706152519835,11.579259711551474,0.010052068175788253,0.002418789943206854,11.591730569670469,0,0
740,12.333333333333334,2.6240142825411827,8.960632812689926,5.929663545091226e-09,-0.005019751991246643,11.579627349169526,0.008870219730818897,0.002274442520078736,11.590772011420423,0,0
745,12.416666666666666,2.6257844346265666,8.96757663019865,4.7905302415253655e-09,-0.005020551041724358,11.588340518574022,0.008981740479321479,0.0022732590410894605,11.599595518094432,0,0
750,12.5,2.6203211820657284,8.964999723201949,7.936070971214669e-09,-0.005020688192320391,11.580300225011428,0.009014857453789145,0.0023002548310072386,11.591615337296224,0,0
755,12.583333333333334,2.616950748112684,8.96235759693977,6.4133701123397825e-09,-0.00502062179609003,11.574287729669733,0.02060870129250248,0.0033934256151781136,11.598289856577413,0,0
760,12.666666666666666,2.609547811678337,8.96282789161518,9.34064916342919e-09,-0.0050208531452566735,11.56735485948891,0.012852723099232528,0.00273488997784279,11.582942472565986,0,0
765,12.75,2.6083385448324274,8.960355420831783,5.326907829340633e-09,-0.0050211596837577005,11.563672811307361,0.018748274978384355,0.0035530308831209128,11.585974117168865,0,0
770,12.833333333333334,2.6039822347558967,8.958823730528465,6.534845342855311e-09,-0.005021387569750804,11.557784584249456,0.009046099582646615,0.002325677353250691,11.569156361185351,0,0
775,12.916666666666666,2.59334388905426,8.952842788156659,6.8473174121120305e-09,-0.005021188078734459,11.541165495979502,0.008859422048317692,0.0023250898562271346,11.552350007884046,0,0
780,13.0,2.575006189937655,8.929520219478253,5.41686331143881e-09,-0.005020085528683313,11.499506329304088,0.009533039118167701,0.002380785993973418,11.511420154416228,0,0
785,13.083333333333334,2.5646340352827197,8.923962224287497,6.181309257857917e-09,-0.00502003685723891,11.483576228894286,0.009084154572396613,0.002581310383089067,11.495241693849772,0,0
790,13.166666666666666,2.5532314168199988,8.91723937783882,4.968565486869047e-09,-0.005019677987963808,11.46545112163942,0.008182023021754007,0.0022180225661169745,11.475851167227292,0,0
795,13.25,2.548294370406785,8.912746361499732,5.534593516260717e-09,-0.005019803324015901,11.456020934117095,0.0104228550853784,0.0027965343286666597,11.46924032353114,0,0
800,13.333333333333334,2.5412645625800003,8.911451063480566,6.852669696592836e-09,-0.005019910881398804,11.447695722031836,0.008252743131163623,0.002220099806802018,11.458168564969803,0,0
